 1. -71.972 5.586
 1.0066666666666666 -71.04371781538073 5.452118901313285
 1.0133333333333334 -70.11671781555819 5.3187236972175445
 1.02 -69.19228218532919 5.186300282303766
 1.0266666666666666 -68.2716935376189 5.055334787449875
 1.0333333333333334 -67.35623619786607 4.92631428868159
 1.04 -66.44719491963801 4.799726098311592
 1.0466666666666666 -65.54585263065383 4.676056520978513
 1.0533333333333332 -64.65348495524027 4.555787830624833
 1.06 -63.77136569187604 4.4394012935189915
 1.0666666666666667 -62.90077428952431 4.327381294631794
 1.0733333333333333 -62.04301279908589 4.220224693743455
 1.08 -61.199388921946095 4.118431469336539
 1.0866666666666667 -60.37119939089892 4.022495543555273
 1.0933333333333333 -59.5596970643729 3.9328866131904623
 1.1 -58.766123832205196 3.850068318694559
 1.1066666666666667 -57.991414138269484 3.7743347147334476
 1.1133333333333333 -57.235272642584896 3.7053015128266926
 1.12 -56.497096559206994 3.642414838707283
 1.1266666666666667 -55.7762751555203 3.585116350276045
 1.1333333333333333 -55.07216591222488 3.5328298341051174
 1.14 -54.38411836334972 3.4849746089344737
 1.1466666666666667 -53.71148500217382 3.4409720215741753
 1.1533333333333333 -53.05363015897637 3.400251531114653
 1.16 -52.40992112328653 3.362244624716424
 1.1666666666666667 -51.77972298031318 3.3263800437111186
 1.1733333333333333 -51.16239199798411 3.2920755461148197
 1.18 -50.55728223990674 3.2587461441147183
 1.1866666666666668 -49.96375223113298 3.225812863819395
 1.1933333333333334 -49.38117834249253 3.192720787022983
 1.2 -48.8089414062595 3.1589210094409994
 1.2066666666666668 -48.24649775132544 3.123966437212348
 1.2133333333333334 -47.693605693051744 3.0878172181694743
 1.22 -47.15009904341718 3.050535310568207
 1.2266666666666666 -46.61581607511782 3.0121886861339404
 1.2333333333333334 -46.0906129037188 2.9728693704703257
 1.24 -45.574350105502575 2.9326754026505837
 1.2466666666666666 -45.066886308394146 2.8917022349330623
 1.2533333333333334 -44.56807234688888 2.8500349723166307
 1.26 -44.0777571071248 2.807756132985294
 1.2666666666666666 -43.595790211736414 2.764948882334396
 1.2733333333333334 -43.12202422934434 2.721698974604658
 1.28 -42.65631246506581 2.678092811248147
 1.2866666666666666 -42.19850735491394 2.634216722738373
 1.2933333333333334 -41.74845785848569 2.590156755634629
 1.3 -41.306012066274015 2.5459988855176565
 1.3066666666666666 -40.87098814884636 2.501831911721924
 1.3133333333333335 -40.44308459706835 2.457755928596814
 1.32 -40.021969981880204 2.4138738542454434
 1.3266666666666667 -39.60731179978375 2.37028869711023
 1.3333333333333333 -39.19877324952744 2.3271038269908066
 1.34 -38.79601645542136 2.284422704026109
 1.3466666666666667 -38.39870409410912 2.2423487396741835
